Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1686256987,10,,Aggregated,2503.900000,0.000000,2,3,3,3,4,5,6,7,13,27,40,262213,0,2,2.597135532108119,0.5420849993242882,40.23773700100719,34.33944922639228
1686256988,10,,Aggregated,2429.200000,0.000000,2,3,3,3,4,5,6,7,13,27,40,265218,0,2,2.5972349422614327,0.5420849993242882,40.23773700100719,34.33967528599115
1686256989,10,,Aggregated,2447.100000,0.000000,2,3,3,3,4,5,6,7,13,27,40,267914,0,2,2.6002190864076486,0.5420849993242882,40.23773700100719,34.33966496711631
1686256990,10,,Aggregated,2452.300000,0.000000,2,3,3,3,4,5,6,7,13,26,40,270354,0,2,2.605540324140761,0.5420849993242882,40.23773700100719,34.339680566960354
1686256991,10,,Aggregated,2439.200000,0.000000,2,3,3,3,4,5,6,7,13,26,40,272435,0,2,2.614377494208802,0.5420849993242882,40.23773700100719,34.33965900122965
1686256992,10,,Aggregated,2488.100000,0.000000,2,3,3,3,4,5,6,7,13,26,40,274937,0,2,2.6190498281197803,0.5420849993242882,40.23773700100719,34.33973964944696
1686256993,10,,Aggregated,2488.800000,0.000000,2,3,3,3,4,5,6,7,13,26,40,277246,0,2,2.625293896841396,0.5420849993242882,40.23773700100719,34.33960093202427
1686256994,10,,Aggregated,2485.900000,0.000000,2,3,3,3,4,5,6,7,13,26,40,280070,0,2,2.6267648001920443,0.5420849993242882,40.23773700100719,34.33959724354626
1686256995,10,,Aggregated,2448.000000,0.000000,2,3,3,3,4,5,6,7,13,26,40,282836,0,2,2.6286467749855302,0.5420849993242882,40.23773700100719,34.339458201926206
1686256996,10,,Aggregated,2398.300000,0.000000,2,3,3,3,4,5,6,7,13,26,40,285674,0,2,2.62980230097853,0.5420849993242882,40.23773700100719,34.339600383654094
1686256997,10,,Aggregated,2531.800000,0.000000,2,3,3,3,4,5,6,7,13,26,40,288310,0,2,2.633053947707991,0.5420849993242882,40.23773700100719,34.33950955568659
1686256998,10,,Aggregated,2630.500000,0.000000,2,3,3,3,4,5,6,7,13,26,40,291293,0,2,2.6327184252139686,0.5420849993242882,40.23773700100719,34.33941426673487
